 West Virginia	31	 UNC	30
 N Illinois	10	 LA Tech	17
 North Carolina St	23	 Rutgers	29
 Missouri	30	 Northwestern	23
 W Michigan	14	 Rice	38
 Oklahoma State	31	 Oregon	42
 Maryland	42	 Nevada	35
 Kansas	42	 Minnesota	21
 Oregon State	3	 Pitt	0
 Houston	34	 Air Force	28
 Boston College	14	 Vanderbilt	16
 LSU	38	 Georgia Tech	3
 Cincinnati	7	 VT	20
 Nebraska	26	 Clemson	21
 Penn State	24	 USC	38
 Georgia	24	 Michigan State	12
 South Carolina	10	 Iowa	31
 Ole Miss	47	 Texas Tech	34
 Utah	31	 Alabama	17
 Kentucky	25	 ECU	19
 Buffalo	20	 UConn	38
 OSU	21	 Texas	24
 Ball State	13	 Tulsa	45
 Florida	24	 Oklahoma	14
 North Dakota St	17	 Iowa State	34
 Utah State	17	 Utah	35
 E Kentucky	13	 Indiana	19
 Coastal Carolina	0	 Kent State	18
 South Carolina	7	 North Carolina St	3
 Oregon	8	 Boise State	19
 Villanova	27	 Temple	24
 North Texas	20	 Ball State	10
 Troy	14	 Bowling Green	31
 Tulsa	37	 Tulane	13
 Cent Arkansas	20	 Hawaii	25
 San Jose State	3	 USC	56
 Jackson State	7	 Miss St	45
 Nevada	0	 Notre Dame	35
 The Citadel	6	 UNC	40
 San Diego State	14	 UCLA	33
 Samford	24	 UCF	28
 Akron	7	 Penn State	31
 Idaho State	3	 Arizona State	50
 BYU	14	 Oklahoma	13
 Towson	14	 Northwestern	47
 Nicholls State	0	 Air Force	72
 LSU	31	 Washington	23
 Toledo	31	 Purdue	52
 Richmond	24	 Duke	16
 UL Monroe	20	 Texas	59
 New Mexico	6	 Texas A&M	41
 UConn	23	 Ohio	16
 Navy	27	 OSU	31
 Baylor	24	 Wake Forest	21
 Northern Iowa	16	 Iowa	17
 Kentucky	42	 Miami (OH)	0
 Alabama	34	 VT	24
 North Dakota	13	 Texas Tech	38
 S Illinois	28	 Marshall	31
 Buffalo	23	 UTEP	17
 W Carolina	0	 Vanderbilt	45
 Mid Tennessee	14	 Clemson	37
 Army	27	 E Michigan	14
 Missouri State	10	 Arkansas	48
 Northwestern St	7	 Houston	55
 Idaho	21	 New Mexico St	6
 Missouri	37	 Illinois	9
 N Colorado	3	 Kansas	49
 Indiana State	10	 Louisville	30
 Stanford	39	 Washington St	13
 LA Tech	13	 Auburn	37
 Youngstown St	3	 Pitt	38
 Maryland	13	 Cal	52
 Georgia	10	 Oklahoma State	24
 Appalachian St	24	 ECU	29
 Rice	24	 UAB	44
 Jacksonville St	17	 Georgia Tech	37
 Alcorn State	0	 Southern Miss	52
 Mississippi Valley State	0	 Arkansas State	61
 Minnesota	23	 Syracuse	20
 W Kentucky	7	 Tennessee	63
 Liberty	20	 West Virginia	33
 null	0	 Boston College	54
 Wofford	7	 USF	40
 FAU	3	 Nebraska	49
 UMass	17	 Kansas State	21
 Montana State	3	 Michigan State	44
 Cent Michigan	6	 Arizona	19
 Weber State	22	 Wyoming	29
 William & Mary	26	 UVA	14
 UC Davis	0	 Fresno State	51
 Portland State	7	 Oregon State	34
 SF Austin	23	 SMU	31
 Charleston So	3	 Florida	62
 W Michigan	7	 Michigan	31
 Southern	19	 LA-Lafayette	42
 Sacramento St	3	 UNLV	38
 N Illinois	20	 Wisconsin	28
 Ole Miss	45	 Memphis	14
 Colorado State	23	 Colorado	17
 Cincinnati	47	 Rutgers	15
 Miami (FL)	38	 FSU	34
 Clemson	27	 Georgia Tech	30
 Colorado	38	 Toledo	54
 Utah	24	 San Jose State	14
 Ohio	31	 North Texas	30
 TCU	30	 UVA	14
 Fresno State	31	 Wisconsin	34
 UNC	12	 UConn	10
 Texas Southern	0	 UL Monroe	58
 Miss St	24	 Auburn	49
 USF	35	 W Kentucky	13
 Morgan State	0	 Akron	41
 Stanford	17	 Wake Forest	24
 LA Tech	14	 Navy	32
 Syracuse	7	 Penn State	28
 Howard	7	 Rutgers	45
 Notre Dame	34	 Michigan	38
 UCLA	19	 Tennessee	15
 SMU	35	 UAB	33
 Memphis	14	 Mid Tennessee	31
 Arkansas State	9	 Nebraska	38
 E Michigan	24	 Northwestern	27
 Vanderbilt	9	 LSU	23
 Duke	35	 Army	19
 Kansas	34	 UTEP	7
 FIU	14	 Alabama	40
 Idaho State	0	 Oklahoma	64
 Purdue	36	 Oregon	38
 JMU	35	 Maryland	38
 Oregon State	23	 UNLV	21
 Houston	45	 Oklahoma State	35
 South Carolina	37	 Georgia	41
 Kansas State	15	 LA-Lafayette	17
 Illinois State	17	 Illinois	45
 W Illinois	7	 N Illinois	41
 Kent State	7	 Boston College	34
 Southern Utah	19	 San Diego State	35
 Jacksonville St	9	 FSU	19
 ECU	20	 West Virginia	35
 Bowling Green	20	 Missouri	27
 Texas	41	 Wyoming	10
 Cent Michigan	29	 Michigan State	27
 Pitt	54	 Buffalo	27
 Marshall	10	 VT	52
 Prairie View A&M	18	 New Mexico St	21
 Air Force	13	 Minnesota	20
 Troy	6	 Florida	56
 E Washington	7	 Cal	59
 BYU	54	 Tulane	3
 SE Missouri St	3	 Cincinnati	70
 USC	18	 OSU	15
 Rice	10	 Texas Tech	55
 UCF	19	 Southern Miss	26
 Murray State	7	 North Carolina St	65
 Weber State	23	 Colorado State	24
 Iowa	35	 Iowa State	3
 N Arizona	17	 Arizona	34
 Miami (OH)	0	 Boise State	48
 UNH	23	 Ball State	16
 Idaho	23	 Washington	42
 W Michigan	19	 Indiana	23
 Hawaii	38	 Washington St	20
 Tulsa	44	 New Mexico	10
 Georgia Tech	17	 Miami (FL)	33
 Boise State	51	 Fresno State	34
 UVA	34	 Southern Miss	37
 LA-Lafayette	3	 LSU	31
 Nevada	20	 Colorado State	35
 Tulsa	0	 Oklahoma	45
 Cincinnati	28	 Oregon State	18
 North Texas	7	 Alabama	53
 Navy	14	 Pitt	27
 Charleston So	0	 USF	59
 Hawaii	33	 UNLV	34
 Ball State	17	 Army	24
 Georgia	52	 Arkansas	41
 San Jose State	17	 Stanford	42
 Nicholls State	13	 LA Tech	48
 Rice	24	 Oklahoma State	41
 UT Martin	14	 Memphis	41
 Gardner-Webb	14	 North Carolina St	45
 Cal Poly	10	 Ohio	28
 Furman	12	 Missouri	52
 Duke	16	 Kansas	44
 Texas State	21	 TCU	56
 West Virginia	30	 Auburn	41
 Northwestern	34	 Syracuse	37
 N Illinois	28	 Purdue	21
 Miami (OH)	26	 W Michigan	48
 Elon	7	 Wake Forest	35
 UTEP	38	 New Mexico St	12
 Air Force	37	 New Mexico	13
 USC	13	 Washington	16
 Utah	24	 Oregon	31
 Kansas State	9	 UCLA	23
 UConn	30	 Baylor	22
 UAB	14	 Troy	27
 SE Louisiana	6	 Ole Miss	52
 Tennessee	13	 Florida	23
 Bowling Green	10	 Marshall	17
 Cal	35	 Minnesota	21
 Iowa State	34	 Kent State	14
 E Michigan	17	 Michigan	45
 Alcorn State	0	 Cent Michigan	48
 Texas Tech	24	 Texas	34
 FIU	15	 Rutgers	23
 ECU	17	 UNC	31
 Louisville	27	 Kentucky	31
 Wyoming	0	 Colorado	24
 Buffalo	17	 UCF	23
 FSU	54	 BYU	28
 Miss St	15	 Vanderbilt	3
 Boston College	7	 Clemson	25
 FAU	16	 South Carolina	38
 UL Monroe	14	 Arizona State	38
 Mid Tennessee	32	 Maryland	31
 Indiana	38	 Akron	21
 Cent Arkansas	28	 W Kentucky	7
 Temple	6	 Penn State	31
 Wofford	14	 Wisconsin	44
 San Diego State	20	 Idaho	34
 Arizona	17	 Iowa	27
 OSU	38	 Toledo	0
 Michigan State	30	 Notre Dame	33
 SMU	27	 Washington St	30
 Utah State	30	 Texas A&M	38
 Nebraska	15	 VT	16
 Ole Miss	10	 South Carolina	16
 Missouri	31	 Nevada	21
 Boise State	49	 Bowling Green	14
 Rutgers	34	 Maryland	13
 Washington	14	 Stanford	34
 Troy	30	 Arkansas State	27
 Miami (OH)	19	 Kent State	29
 Washington St	6	 USC	27
 Notre Dame	24	 Purdue	21
 Vanderbilt	36	 Rice	17
 Florida	41	 Kentucky	7
 Texas Tech	28	 Houston	29
 Cal	3	 Oregon	42
 Pitt	31	 North Carolina St	38
 Mid Tennessee	37	 North Texas	21
 UTEP	7	 Texas	64
 Fresno State	20	 Cincinnati	28
 Marshall	27	 Memphis	16
 Ohio	23	 Tennessee	34
 Minnesota	35	 Northwestern	24
 Northwestern St	13	 Baylor	68
 Arizona State	17	 Georgia	20
 UL Monroe	27	 FAU	25
 TCU	14	 Clemson	10
 Indiana	33	 Michigan	36
 Michigan State	30	 Wisconsin	38
 New Mexico St	20	 New Mexico	17
 USF	17	 FSU	7
 LSU	30	 Miss St	26
 Iowa	21	 Penn State	10
 Grambling St	6	 Oklahoma State	56
 Arkansas	7	 Alabama	35
 Toledo	41	 FIU	31
 NC Central	14	 Duke	49
 Akron	21	 Cent Michigan	48
 Idaho	34	 N Illinois	31
 Wake Forest	24	 Boston College	27
 Buffalo	13	 Temple	37
 Arizona	37	 Oregon State	32
 UNC	7	 Georgia Tech	24
 Maine	24	 Syracuse	41
 Southern Utah	34	 Utah State	53
 null	10	 W Michigan	24
 Miami (FL)	7	 VT	31
 Southern Miss	28	 Kansas	35
 Cal Poly	9	 San Jose State	19
 Ball State	30	 Auburn	54
 LA-Lafayette	0	 Nebraska	55
 Colorado State	23	 BYU	42
 UAB	19	 Texas A&M	56
 URI	10	 UConn	52
 Louisville	14	 Utah	30
 Tennessee Tech	7	 Kansas State	49
 Sam Houston	3	 Tulsa	56
 W Kentucky	22	 Navy	38
 UNLV	27	 Wyoming	30
 San Diego State	14	 Air Force	26
 UCF	14	 ECU	19
 Illinois	0	 OSU	30
 Army	10	 Iowa State	31
 McNeese State	32	 Tulane	42
 Hawaii	6	 LA Tech	27
 Southern Miss	17	 UAB	30
 Colorado	24	 West Virginia	35
 Pitt	35	 Louisville	10
 Utah State	17	 BYU	35
 Clemson	21	 Maryland	24
 Wisconsin	31	 Minnesota	28
 UNLV	28	 Nevada	63
 W Michigan	3	 N Illinois	38
 Washington St	6	 Oregon	52
 S Carolina St	14	 South Carolina	38
 Toledo	37	 Ball State	30
 Ole Miss	23	 Vanderbilt	7
 Tulsa	27	 Rice	10
 Washington	30	 Notre Dame	37
 USC	30	 Cal	3
 ECU	21	 Marshall	17
 SMU	14	 TCU	39
 VT	34	 Duke	26
 Kent State	15	 Baylor	31
 Georgia Tech	42	 Miss St	31
 UVA	16	 UNC	3
 Oregon State	28	 Arizona State	17
 Arkansas State	21	 Iowa	24
 Temple	24	 E Michigan	12
 New Mexico	28	 Texas Tech	48
 Cent Michigan	20	 Buffalo	13
 Wyoming	30	 FAU	28
 OSU	33	 Indiana	14
 Ohio	44	 Bowling Green	37
 UC Davis	16	 Boise State	34
 Memphis	14	 UCF	32
 Colorado State	29	 Idaho	31
 New Mexico St	17	 San Diego State	34
 North Carolina St	24	 Wake Forest	30
 FIU	35	 UL Monroe	48
 FSU	21	 Boston College	28
 Air Force	13	 Navy	16
 Cincinnati	37	 Miami (OH)	13
 Tulane	17	 Army	16
 Michigan	20	 Michigan State	26
 Texas A&M	19	 Arkansas	47
 Alabama	38	 Kentucky	20
 Houston	41	 UTEP	58
 Kansas State	24	 Iowa State	23
 Penn State	35	 Illinois	17
 Oklahoma	20	 Miami (FL)	21
 LSU	20	 Georgia	13
 UCLA	16	 Stanford	24
 Auburn	26	 Tennessee	22
 Northwestern	27	 Purdue	21
 USF	34	 Syracuse	20
 Mid Tennessee	7	 Troy	31
 Nebraska	27	 Missouri	12
 LA Tech	14	 Nevada	37
 FIU	37	 W Kentucky	20
 Ohio	19	 Akron	7
 Indiana	7	 UVA	47
 Georgia	19	 Tennessee	45
 Navy	63	 Rice	14
 Southern Miss	23	 Louisville	25
 W Michigan	58	 Toledo	26
 Miami (OH)	6	 Northwestern	16
 New Mexico	13	 Wyoming	37
 Texas Southern	0	 Rutgers	42
 Maryland	32	 Wake Forest	42
 Fresno State	42	 Hawaii	17
 Idaho	29	 San Jose State	25
 Utah	24	 Colorado State	17
 Wisconsin	13	 OSU	31
 Houston	31	 Miss St	24
 Oklahoma State	36	 Texas A&M	31
 Auburn	23	 Arkansas	44
 West Virginia	34	 Syracuse	13
 Utah State	17	 New Mexico St	20
 E Michigan	8	 Cent Michigan	56
 Georgia Tech	49	 FSU	44
 North Texas	34	 LA-Lafayette	38
 Kansas State	14	 Texas Tech	66
 Marshall	31	 Tulane	10
 Michigan State	24	 Illinois	14
 Boston College	14	 VT	48
 Ga Southern	12	 UNC	42
 Oregon	24	 UCLA	10
 Michigan	28	 Iowa	30
 Arizona State	27	 Washington St	14
 E Illinois	3	 Penn State	52
 UConn	21	 Pitt	24
 Florida A&M	16	 Miami (FL)	48
 Baylor	7	 Oklahoma	33
 Stanford	28	 Oregon State	38
 Arizona	33	 Washington	36
 Duke	49	 North Carolina St	28
 UTEP	20	 Memphis	35
 Iowa State	36	 Kansas	41
 BYU	59	 UNLV	21
 ECU	21	 SMU	28
 Gardner-Webb	3	 Buffalo	40
 Alabama	22	 Ole Miss	3
 Colorado	14	 Texas	38
 Ball State	19	 Temple	24
 TCU	20	 Air Force	17
 Kentucky	26	 South Carolina	28
 Vanderbilt	13	 Army	16
 Florida	13	 LSU	3
 Bowling Green	36	 Kent State	35
 Purdue	20	 Minnesota	35
 Arkansas State	10	 UL Monroe	16
 Boise State	28	 Tulsa	21
 Cincinnati	34	 USF	17
 Pitt	24	 Rutgers	17
 Navy	38	 SMU	35
 BYU	38	 San Diego State	28
 UVA	20	 Maryland	9
 Wyoming	0	 Air Force	10
 Colorado State	6	 TCU	44
 South Carolina	6	 Alabama	20
 Stanford	38	 Arizona	43
 Army	13	 Temple	27
 Utah	35	 UNLV	15
 Cal	45	 UCLA	26
 Georgia	34	 Vanderbilt	10
 Miami (OH)	7	 Ohio	28
 Arkansas	20	 Florida	23
 Cent Michigan	34	 W Michigan	23
 Kentucky	21	 Auburn	14
 Troy	42	 FIU	33
 Rice	13	 ECU	49
 Miami (FL)	27	 UCF	7
 USC	34	 Notre Dame	27
 Hawaii	23	 Idaho	35
 Kent State	28	 E Michigan	6
 New Mexico St	7	 LA Tech	45
 Delaware State	6	 Michigan	63
 Kansas	30	 Colorado	34
 Texas Tech	31	 Nebraska	10
 FAU	44	 North Texas	40
 Minnesota	0	 Penn State	20
 Texas A&M	14	 Kansas State	62
 Northwestern	14	 Michigan State	24
 VT	23	 Georgia Tech	28
 Marshall	7	 West Virginia	24
 Washington	17	 Arizona State	24
 UAB	13	 Ole Miss	48
 San Jose State	21	 Fresno State	41
 Baylor	10	 Iowa State	24
 Illinois	14	 Indiana	27
 Louisville	25	 UConn	38
 Iowa	20	 Wisconsin	10
 Houston	44	 Tulane	16
 North Carolina St	20	 Boston College	52
 Akron	17	 Buffalo	21
 LA-Lafayette	30	 W Kentucky	22
 Bowling Green	31	 Ball State	17
 Miss St	27	 Mid Tennessee	6
 OSU	18	 Purdue	26
 Missouri	17	 Oklahoma State	33
 Oklahoma	13	 Texas	16
 Nevada	35	 Utah State	32
 Wake Forest	3	 Clemson	38
 N Illinois	19	 Toledo	20
 Memphis	16	 Southern Miss	36
 Tulsa	24	 UTEP	28
 FSU	30	 UNC	27
 Rutgers	27	 Army	10
 San Diego State	42	 Colorado State	28
 Wake Forest	10	 Navy	13
 FAU	51	 LA-Lafayette	29
 UAB	7	 Marshall	27
 Clemson	40	 Miami (FL)	37
 Boston College	16	 Notre Dame	20
 Tulane	6	 Southern Miss	43
 LA Tech	21	 Utah State	23
 Oklahoma State	34	 Baylor	7
 Kent State	20	 Ohio	11
 Tennessee	10	 Alabama	12
 Arizona State	14	 Stanford	33
 Indiana	28	 Northwestern	29
 Iowa State	9	 Nebraska	7
 Colorado	6	 Kansas State	20
 USF	14	 Pitt	41
 Temple	40	 Toledo	24
 Georgia Tech	34	 UVA	9
 Washington St	17	 Cal	49
 Buffalo	31	 W Michigan	34
 Florida	29	 Miss St	19
 Texas	41	 Missouri	7
 Fresno State	34	 New Mexico St	3
 Louisville	10	 Cincinnati	41
 Akron	14	 Syracuse	28
 Cent Michigan	24	 Bowling Green	10
 Minnesota	7	 OSU	38
 Penn State	35	 Michigan	10
 Idaho	45	 Nevada	70
 Vanderbilt	10	 South Carolina	14
 UConn	24	 West Virginia	28
 Illinois	14	 Purdue	24
 Boise State	54	 Hawaii	9
 Oregon	43	 Washington	19
 W Kentucky	24	 Mid Tennessee	62
 Auburn	10	 LSU	31
 UL Monroe	13	 Kentucky	36
 North Texas	26	 Troy	50
 Air Force	16	 Utah	23
 UCF	49	 Rice	7
 FIU	10	 Arkansas State	27
 UCLA	13	 Arizona	27
 Oklahoma	35	 Kansas	13
 Arkansas	17	 Ole Miss	30
 Maryland	13	 Duke	17
 Iowa	15	 Michigan State	13
 Ball State	29	 E Michigan	27
 Texas A&M	52	 Texas Tech	30
 N Illinois	27	 Miami (OH)	22
 TCU	38	 BYU	7
 Oregon State	36	 USC	42
 UNLV	34	 New Mexico	17
 SMU	15	 Houston	38
 ECU	38	 Memphis	19
 UNC	20	 VT	17
 West Virginia	19	 USF	30
 Kansas State	30	 Oklahoma	42
 Cincinnati	28	 Syracuse	7
 UCLA	19	 Oregon State	26
 Hawaii	21	 Nevada	31
 W Kentucky	49	 North Texas	68
 Michigan	13	 Illinois	38
 Akron	10	 N Illinois	27
 Toledo	24	 Miami (OH)	31
 Temple	27	 Navy	24
 Georgia	17	 Florida	41
 LA-Lafayette	17	 FIU	20
 UAB	38	 UTEP	33
 Penn State	34	 Northwestern	13
 North Carolina St	42	 FSU	45
 Air Force	34	 Colorado State	16
 Indiana	24	 Iowa	42
 Washington St	14	 Notre Dame	40
 South Carolina	13	 Tennessee	31
 Southern Miss	43	 Houston	50
 Georgia Tech	56	 Vanderbilt	31
 Kansas	21	 Texas Tech	42
 Cent Michigan	10	 Boston College	31
 San Jose State	7	 Boise State	45
 Arkansas State	13	 Louisville	21
 W Michigan	14	 Kent State	26
 Duke	28	 UVA	17
 New Mexico St	0	 OSU	45
 Ohio	20	 Ball State	17
 UNLV	0	 TCU	41
 Purdue	0	 Wisconsin	37
 Nebraska	20	 Baylor	10
 Miss St	31	 Kentucky	24
 UL Monroe	21	 Troy	42
 Tulane	0	 LSU	42
 Coastal Carolina	3	 Clemson	49
 USC	20	 Oregon	47
 E Michigan	27	 Arkansas	63
 Cal	23	 Arizona State	21
 LA Tech	34	 Idaho	35
 Ole Miss	20	 Auburn	33
 Miami (FL)	28	 Wake Forest	27
 Wyoming	10	 Utah	22
 SMU	27	 Tulsa	13
 Iowa State	10	 Texas A&M	35
 Utah State	27	 Fresno State	31
 Michigan State	34	 Minnesota	42
 Texas	41	 Oklahoma State	14
 New Mexico	20	 San Diego State	23
 Mid Tennessee	27	 FAU	20
 Rutgers	28	 UConn	24
 Missouri	36	 Colorado	17
 Marshall	20	 UCF	21
 Bowling Green	30	 Buffalo	29
 E Michigan	6	 N Illinois	50
 Miami (OH)	32	 Temple	34
 VT	16	 ECU	3
 Boise State	45	 LA Tech	35
 Rice	28	 SMU	31
 Tennessee Tech	0	 Georgia	38
 E Kentucky	12	 Kentucky	37
 Furman	31	 Auburn	63
 Kansas	10	 Kansas State	17
 UCF	3	 Texas	35
 BYU	52	 Wyoming	0
 Northwestern	17	 Iowa	10
 Houston	46	 Tulsa	45
 Oklahoma State	34	 Iowa State	8
 UL Monroe	33	 North Texas	6
 New Mexico	14	 Utah	45
 Louisville	9	 West Virginia	17
 Navy	23	 Notre Dame	21
 Wake Forest	27	 Georgia Tech	30
 Oklahoma	3	 Nebraska	10
 Illinois	35	 Minnesota	32
 Army	7	 Air Force	35
 UVA	17	 Miami (FL)	52
 W Michigan	14	 Michigan State	49
 Utah State	36	 Hawaii	49
 USC	14	 Arizona State	9
 Texas A&M	34	 Colorado	35
 Vanderbilt	3	 Florida	27
 LA-Lafayette	21	 Arkansas State	18
 LSU	15	 Alabama	24
 Oregon	42	 Stanford	51
 FAU	29	 UAB	56
 UConn	45	 Cincinnati	47
 FSU	24	 Clemson	40
 Duke	6	 UNC	19
 Troy	40	 W Kentucky	20
 TCU	55	 San Diego State	12
 Baylor	40	 Missouri	32
 Purdue	38	 Michigan	36
 FIU	21	 Mid Tennessee	48
 Memphis	28	 Tennessee	56
 Fresno State	31	 Idaho	21
 OSU	24	 Penn State	7
 Washington St	7	 Arizona	48
 Kent State	20	 Akron	28
 UTEP	38	 Tulane	45
 Wisconsin	31	 Indiana	28
 Colorado State	16	 UNLV	35
 Oregon State	31	 Cal	14
 South Carolina	16	 Arkansas	33
 N Arizona	14	 Ole Miss	38
 Maryland	31	 North Carolina St	38
 Syracuse	10	 Pitt	37
 Washington	23	 UCLA	24
 Nevada	62	 San Jose State	7
 Ohio	27	 Buffalo	24
 Toledo	28	 Cent Michigan	56
 USF	0	 Rutgers	31
 Ball State	20	 N Illinois	26
 Bowling Green	35	 Miami (OH)	14
 West Virginia	21	 Cincinnati	24
 Temple	56	 Akron	17
 LA-Lafayette	17	 Mid Tennessee	34
 Colorado	10	 Iowa State	17
 Florida	24	 South Carolina	14
 Clemson	43	 North Carolina St	23
 UNLV	17	 Air Force	45
 Wyoming	30	 San Diego State	27
 W Kentucky	18	 UL Monroe	21
 Idaho	25	 Boise State	63
 Arizona	16	 Cal	24
 Nebraska	31	 Kansas	17
 BYU	24	 New Mexico	19
 Arkansas State	18	 FAU	35
 FSU	41	 Wake Forest	28
 Iowa	24	 OSU	27
 Washington	21	 Oregon State	48
 Michigan	24	 Wisconsin	45
 San Jose State	9	 Utah State	24
 Northwestern	21	 Illinois	16
 Delaware	18	 Navy	35
 Missouri	38	 Kansas State	12
 Notre Dame	22	 Pitt	27
 New Mexico St	6	 Hawaii	24
 Tennessee	17	 Ole Miss	42
 North Texas	28	 FIU	35
 Texas Tech	17	 Oklahoma State	24
 Alabama	31	 Miss St	3
 Auburn	24	 Georgia	31
 VT	36	 Maryland	9
 Syracuse	9	 Louisville	10
 Kentucky	24	 Vanderbilt	13
 UCLA	43	 Washington St	7
 Georgia Tech	49	 Duke	10
 Miami (FL)	24	 UNC	33
 Fresno State	14	 Nevada	52
 Michigan State	40	 Purdue	37
 Texas	47	 Baylor	14
 W Michigan	35	 E Michigan	14
 Utah	28	 TCU	55
 UTEP	31	 SMU	35
 Stanford	55	 USC	21
 Arizona State	21	 Oregon	44
 South Dakota St	13	 Minnesota	16
 Boston College	14	 UVA	10
 Troy	20	 Arkansas	56
 VMI	17	 Army	22
 Southern Miss	27	 Marshall	20
 UAB	31	 Memphis	21
 Houston	32	 UCF	37
 Indiana	20	 Penn State	31
 Tulane	20	 Rice	28
 LA Tech	16	 LSU	24
 Texas A&M	10	 Oklahoma	65
 ECU	44	 Tulsa	17
 Buffalo	42	 Miami (OH)	17
 Cent Michigan	35	 Ball State	3
 Colorado	28	 Oklahoma State	31
 Boise State	52	 Utah State	21
 Akron	20	 Bowling Green	36
 E Michigan	21	 Toledo	47
 Air Force	21	 BYU	38
 Chattanooga	0	 Alabama	45
 Kansas	20	 Texas	51
 TCU	45	 Wyoming	10
 Oregon	44	 Arizona	41
 Hawaii	17	 San Jose State	10
 Miss St	21	 Arkansas	42
 Kansas State	3	 Nebraska	17
 Tulsa	34	 Southern Miss	44
 Baylor	3	 Texas A&M	38
 Maryland	26	 FSU	29
 Vanderbilt	16	 Tennessee	31
 UNC	31	 Boston College	13
 Colorado State	27	 New Mexico	29
 Arkansas State	14	 Mid Tennessee	38
 Louisville	22	 USF	34
 Army	17	 North Texas	13
 San Diego State	7	 Utah	38
 OSU	21	 Michigan	10
 N Illinois	31	 Ohio	38
 Penn State	42	 Michigan State	14
 UVA	21	 Clemson	34
 FIU	3	 Florida	62
 UAB	21	 ECU	37
 Arizona State	13	 UCLA	23
 Wisconsin	31	 Northwestern	33
 Kentucky	34	 Georgia	27
 LSU	23	 Ole Miss	25
 Cal	34	 Stanford	28
 Rutgers	13	 Syracuse	31
 Minnesota	0	 Iowa	12
 UTEP	29	 Rice	30
 North Carolina St	10	 VT	38
 Iowa State	24	 Missouri	34
 SMU	31	 Marshall	34
 UConn	33	 Notre Dame	30
 FAU	21	 Troy	47
 Kent State	13	 Temple	47
 Memphis	14	 Houston	55
 Nevada	63	 New Mexico St	20
 UL Monroe	17	 LA-Lafayette	21
 Oregon State	42	 Washington St	10
 Duke	16	 Miami (FL)	34
 LA Tech	28	 Fresno State	30
 Purdue	38	 Indiana	21
 Tulane	0	 UCF	49
 Oklahoma	13	 Texas Tech	41
 Ball State	22	 W Michigan	17
 Texas	49	 Texas A&M	39
 Alabama	26	 Auburn	21
 E Michigan	21	 Akron	28
 Buffalo	9	 Kent State	6
 Memphis	30	 Tulsa	33
 Wyoming	17	 Colorado State	16
 Temple	17	 Ohio	35
 Toledo	24	 Bowling Green	38
 Rutgers	34	 Louisville	14
 Nebraska	28	 Colorado	20
 Nevada	33	 Boise State	44
 N Illinois	31	 Cent Michigan	45
 Pitt	16	 West Virginia	19
 Illinois	36	 Cincinnati	49
 Texas Tech	20	 Baylor	13
 Ole Miss	27	 Miss St	41
 Navy	17	 Hawaii	24
 Troy	48	 LA-Lafayette	31
 VT	42	 UVA	13
 Utah State	52	 Idaho	49
 UCLA	7	 USC	28
 Arkansas	30	 LSU	33
 Marshall	21	 UTEP	52
 Wake Forest	45	 Duke	34
 Tulane	21	 SMU	26
 Southern Miss	20	 ECU	25
 Washington St	0	 Washington	30
 UCF	34	 UAB	27
 Oklahoma State	0	 Oklahoma	27
 Utah	23	 BYU	26
 Clemson	17	 South Carolina	34
 San Diego State	24	 UNLV	28
 New Mexico	10	 TCU	51
 Missouri	41	 Kansas	39
 UNC	27	 North Carolina St	28
 Arizona	20	 Arizona State	17
 W Kentucky	23	 FAU	29
 Syracuse	31	 UConn	56
 Rice	14	 Houston	73
 Tennessee	30	 Kentucky	24
 Mid Tennessee	38	 UL Monroe	19
 FSU	10	 Florida	37
 New Mexico St	10	 San Jose State	13
 Miami (FL)	31	 USF	10
 North Texas	26	 Arkansas State	30
 Boston College	19	 Maryland	17
 Georgia	30	 Georgia Tech	24
 Notre Dame	38	 Stanford	45
 Arkansas State	24	 W Kentucky	20
 Oregon State	33	 Oregon	37
 Ohio	10	 Cent Michigan	20
 Wisconsin	51	 Hawaii	10
 Arizona	21	 USC	17
 West Virginia	24	 Rutgers	21
 New Mexico St	7	 Boise State	42
 San Jose State	20	 LA Tech	55
 Fresno State	53	 Illinois	52
 Houston	32	 ECU	38
 Florida	13	 Alabama	32
 Cal	10	 Washington	42
 Georgia Tech	39	 Clemson	34
 Cincinnati	45	 Pitt	44
 USF	27	 UConn	29
 Texas	13	 Nebraska	12
 FAU	28	 FIU	21
 Army	3	 Navy	17
 Fresno State	28	 Wyoming	35
 UCF	24	 Rutgers	45
 Southern Miss	32	 Mid Tennessee	42
 Oregon State	20	 BYU	44
 Utah	37	 Cal	27
 Nevada	10	 SMU	45
 Boston College	13	 USC	24
 Marshall	21	 Ohio	17
 Pitt	19	 UNC	17
 Kentucky	13	 Clemson	21
 Texas A&M	20	 Georgia	44
 UCLA	30	 Temple	21
 Miami (FL)	14	 Wisconsin	20
 Bowling Green	42	 Idaho	43
 Arizona	0	 Nebraska	33
 Minnesota	13	 Iowa State	14
 Houston	20	 Air Force	47
 Navy	35	 Missouri	13
 VT	37	 Tennessee	14
 Oklahoma	31	 Stanford	27
 West Virginia	21	 FSU	33
 Northwestern	35	 Auburn	38
 Cincinnati	24	 Florida	51
 OSU	26	 Oregon	17
 Penn State	19	 LSU	17
 Oklahoma State	7	 Ole Miss	21
 USF	27	 N Illinois	3
 South Carolina	7	 UConn	20
 Michigan State	31	 Texas Tech	41
